Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,IntDen,RawIntDen,Slice,AR,Round,Solidity,especie
68501,162.515,122.385,162.515,122.385,339.598,256.828,0.802,0.689,17467755,17467755,730,1.322,0.756,0.892,13
67307,161.946,121.178,161.946,121.178,337.056,254.254,0.346,0.677,17163285,17163285,731,1.326,0.754,0.876,13
66826,162.322,120.26,162.322,120.26,334.87,254.085,0.264,0.672,17040630,17040630,732,1.318,0.759,0.87,13
67606,161.614,122.047,161.614,122.047,338.022,254.654,0.405,0.68,17239530,17239530,733,1.327,0.753,0.88,13
67210,162.826,121.19,162.826,121.19,334.713,255.665,0.62,0.676,17138550,17138550,734,1.309,0.764,0.875,13
66099,164.217,120.115,164.217,120.115,332.344,253.231,0.184,0.665,16855245,16855245,735,1.312,0.762,0.861,13
65511,164.291,119.57,164.291,119.57,330.002,252.76,0.186,0.659,16705305,16705305,736,1.306,0.766,0.853,13
64593,164.18,121.738,164.18,121.738,327.731,250.945,0.664,0.65,16471215,16471215,737,1.306,0.766,0.841,13
62900,162.895,120.391,162.895,120.391,323.462,247.593,179.504,0.633,16039500,16039500,738,1.306,0.765,0.819,13
67109,162.581,120.395,162.581,120.395,334.617,255.354,0.574,0.675,17112795,17112795,739,1.31,0.763,0.874,13
67313,162.965,120.311,162.965,120.311,336.115,254.989,0.643,0.677,17164815,17164815,740,1.318,0.759,0.876,13
67431,162.706,121.578,162.706,121.578,336.553,255.103,0.704,0.678,17194905,17194905,741,1.319,0.758,0.878,13
65854,162.71,122.086,162.71,122.086,331.829,252.684,0.548,0.662,16792770,16792770,742,1.313,0.761,0.857,13
65629,162.48,121.884,162.48,121.884,330.534,252.808,0.692,0.66,16735395,16735395,743,1.307,0.765,0.855,13
67426,162.043,120.742,162.043,120.742,335.055,256.225,0.576,0.678,17193630,17193630,744,1.308,0.765,0.878,13
66436,162.185,121.867,162.185,121.867,332.981,254.035,0.685,0.668,16941180,16941180,745,1.311,0.763,0.865,13
66413,163.372,122.287,163.372,122.287,332.44,254.361,1.052,0.668,16935315,16935315,746,1.307,0.765,0.865,13
64723,165.119,121.014,165.119,121.014,328.398,250.939,0.866,0.651,16504365,16504365,747,1.309,0.764,0.843,13
68626,163.95,120.41,163.95,120.41,338.118,258.423,0.339,0.69,17499630,17499630,748,1.308,0.764,0.894,13
68821,162.562,121.582,162.562,121.582,338.441,258.909,179.619,0.692,17549355,17549355,749,1.307,0.765,0.896,13
69176,162.327,120.211,162.327,120.211,339.977,259.07,179.43,0.696,17639880,17639880,750,1.312,0.762,0.901,13
66029,165.619,121.072,165.619,121.072,331.743,253.421,0.82,0.664,16837395,16837395,751,1.309,0.764,0.86,13
67032,163.927,120.949,163.927,120.949,334.928,254.824,3.077,0.67,17093160,17093160,752,1.314,0.761,0.873,13
68233,162.275,120.375,162.275,120.375,339.107,256.193,2.893,0.686,17399415,17399415,753,1.324,0.755,0.888,13
67673,162.632,120.441,162.632,120.441,337.547,255.265,3.037,0.681,17256615,17256615,754,1.322,0.756,0.881,13
67673,162.632,120.441,162.632,120.441,337.547,255.265,3.037,0.681,17256615,17256615,755,1.322,0.756,0.881,13
67582,163.721,120.248,163.721,120.248,337.656,254.839,3.111,0.68,17233410,17233410,756,1.325,0.755,0.88,13
65421,164.053,121.683,164.053,121.683,334.298,249.169,4.475,0.658,16682355,16682355,757,1.342,0.745,0.852,13
67038,164.013,121.262,164.013,121.262,337.141,253.175,4.585,0.674,17094690,17094690,758,1.332,0.751,0.873,13
65897,164.665,121.839,164.665,121.839,335.09,250.389,6.143,0.663,16803735,16803735,759,1.338,0.747,0.858,13
67861,163.45,120.07,163.45,120.07,338.195,255.484,2.275,0.683,17304555,17304555,760,1.324,0.755,0.884,13
65002,162.612,119.426,162.612,119.426,332.101,249.21,4.092,0.654,16575510,16575510,761,1.333,0.75,0.846,13
66409,163.521,121.296,163.521,121.296,335.586,251.961,4.047,0.668,16934295,16934295,762,1.332,0.751,0.865,13
64993,164.375,120.423,164.375,120.423,331.951,249.289,5.164,0.654,16573215,16573215,763,1.332,0.751,0.846,13
63776,164.377,120.219,164.377,120.219,329.073,246.76,4.3,0.642,16262880,16262880,764,1.334,0.75,0.83,13
65932,163.467,119.727,163.467,119.727,332.958,252.125,3.866,0.663,16812660,16812660,765,1.321,0.757,0.858,13
68154,163.304,121.661,163.304,121.661,340.654,254.735,4.563,0.686,17379270,17379270,766,1.337,0.748,0.887,13
64481,163.737,120.373,163.737,120.373,331.605,247.583,6.267,0.649,16442655,16442655,767,1.339,0.747,0.84,13
67056,163.804,120.791,163.804,120.791,337.361,253.077,4.334,0.675,17099280,17099280,768,1.333,0.75,0.873,13
66372,162.705,121.245,162.705,121.245,336.404,251.208,5.102,0.668,16924860,16924860,769,1.339,0.747,0.864,13
67085,163.984,120.197,163.984,120.197,337.763,252.885,5.116,0.675,17106675,17106675,770,1.336,0.749,0.874,13
68822,162.697,120.956,162.697,120.956,342.766,255.646,5.297,0.692,17549610,17549610,771,1.341,0.746,0.896,13
65085,164.812,120.224,164.812,120.224,332.469,249.253,5.2,0.655,16596675,16596675,772,1.334,0.75,0.847,13
65439,163.823,121.025,163.823,121.025,333.485,249.845,5.823,0.658,16686945,16686945,773,1.335,0.749,0.852,13
66527,163.308,121.125,163.308,121.125,336.358,251.829,4.386,0.66,16964385,16964385,774,1.336,0.749,0.866,13
65543,163.977,119.808,163.977,119.808,333.064,250.558,3.79,0.659,16713465,16713465,775,1.329,0.752,0.853,13
65092,163.929,120.297,163.929,120.297,331.938,249.679,4.927,0.655,16598460,16598460,776,1.329,0.752,0.848,13
65604,161.945,120.866,161.945,120.866,333.729,250.292,4.328,0.66,16729020,16729020,777,1.333,0.75,0.854,13
64380,163.922,120.67,163.922,120.67,330.555,247.981,5.538,0.648,16416900,16416900,778,1.333,0.75,0.838,13
66813,161.865,120,161.865,120,337.965,251.709,4.265,0.672,17037315,17037315,779,1.343,0.745,0.87,13
63026,164.594,119.404,164.594,119.404,326.374,245.875,3.931,0.634,16071630,16071630,780,1.327,0.753,0.821,13
64610,164.335,120.101,164.335,120.101,330.909,248.6,4.753,0.65,16475550,16475550,781,1.331,0.751,0.841,13
68633,161.891,120.144,161.891,120.144,339.539,257.367,0.375,0.69,17501415,17501415,782,1.319,0.758,0.894,14
66739,162.877,119.583,162.877,119.583,333.585,254.732,179.814,0.671,17018445,17018445,783,1.31,0.764,0.869,14
69220,160.211,120.124,160.211,120.124,341.031,258.433,0.455,0.696,17651100,17651100,784,1.32,0.758,0.901,14
69099,162.518,120.15,162.518,120.15,340.096,258.691,179.979,0.695,17620245,17620245,785,1.315,0.761,0.9,14
68708,162.29,120.919,162.29,120.919,339.336,257.803,0.35,0.691,17520540,17520540,786,1.316,0.76,0.895,14
68220,160.994,119.892,160.994,119.892,337.193,257.598,0.141,0.686,17396100,17396100,787,1.309,0.764,0.888,14
67983,162.752,120.932,162.752,120.932,336.808,256.997,0.217,0.684,17335665,17335665,788,1.311,0.763,0.885,14
67523,160.92,120.925,160.92,120.925,336.847,255.229,0.075,0.679,17218365,17218365,789,1.32,0.758,0.879,14
68126,161.648,120.011,161.648,120.011,337.156,257.271,179.737,0.685,17372130,17372130,790,1.311,0.763,0.887,14
66191,163.445,122.553,163.445,122.553,333.42,252.766,179.059,0.666,16878705,16878705,791,1.319,0.758,0.862,14
68418,162.383,121.007,162.383,121.007,339.025,256.95,178.975,0.688,17446590,17446590,792,1.319,0.758,0.891,14
67729,160.638,123.57,160.638,123.57,338.152,255.019,178.257,0.681,17270895,17270895,793,1.326,0.754,0.882,14
66580,162.626,123.999,162.626,123.999,336.409,251.992,179.254,0.67,16977900,16977900,794,1.335,0.749,0.867,14
66489,161.86,117.512,161.86,117.512,335.584,252.266,177.668,0.669,16954695,16954695,795,1.33,0.752,0.866,14
65079,160.902,117.983,160.902,117.983,329.934,251.145,178.279,0.655,16595145,16595145,796,1.314,0.761,0.847,14
62976,161.601,121.102,161.601,121.102,327.197,245.062,178.131,0.634,16058880,16058880,797,1.335,0.749,0.82,14
65860,162.193,119.423,162.193,119.423,332.532,252.173,178.916,0.663,16794300,16794300,798,1.319,0.758,0.858,14
65028,162.033,121.208,162.033,121.208,330.469,250.541,0.171,0.654,16582140,16582140,799,1.319,0.758,0.847,14
67858,161.258,120.246,161.258,120.246,337.662,255.876,179.802,0.683,17303790,17303790,800,1.32,0.758,0.884,14
67991,161.292,120.065,161.292,120.065,337.957,256.153,179.736,0.684,17337705,17337705,801,1.319,0.758,0.885,14
67949,161.273,119.847,161.273,119.847,337.677,256.208,179.558,0.685,17326995,17326995,802,1.318,0.759,0.885,14
66937,161.972,120.181,161.972,120.181,333.971,255.192,0.471,0.673,17068935,17068935,803,1.309,0.764,0.872,14
67855,161.78,119.719,161.78,119.719,336.467,256.773,0.07,0.683,17303025,17303025,804,1.31,0.763,0.884,14
67640,162.731,119.89,162.731,119.89,336.335,256.06,179.796,0.673,17248200,17248200,805,1.313,0.761,0.881,14
66550,162.091,120.962,162.091,120.962,333.777,253.865,179.837,0.669,16970250,16970250,806,1.315,0.761,0.867,14
68271,162.594,119.339,162.594,119.339,337.808,257.321,179.573,0.687,17409105,17409105,807,1.313,0.762,0.889,14
68263,162.523,119.886,162.523,119.886,337.38,257.618,179.541,0.688,17407065,17407065,808,1.31,0.764,0.889,14
67471,162.719,119.127,162.719,119.127,335.895,255.755,179.363,0.679,17205105,17205105,809,1.313,0.761,0.879,14
66391,162.863,116.661,162.863,116.661,334.142,252.981,178.791,0.668,16929705,16929705,810,1.321,0.757,0.864,14
65974,161.689,119.245,161.689,119.245,333.276,252.045,179.656,0.664,16823370,16823370,811,1.322,0.756,0.859,14
65742,162.985,118.541,162.985,118.541,331.531,252.481,179.999,0.661,16764210,16764210,812,1.313,0.762,0.856,14
67772,162.013,122.031,162.013,122.031,337.139,255.948,178.65,0.683,17281860,17281860,813,1.317,0.759,0.882,14
67751,161.613,122.393,161.613,122.393,337.359,255.702,178.714,0.684,17276505,17276505,814,1.319,0.758,0.882,14
66730,161.817,122.415,161.817,122.415,335.392,253.325,178.587,0.671,17016150,17016150,815,1.324,0.755,0.869,14
66546,162.631,119.612,162.631,119.612,334.556,253.258,177.271,0.669,16969230,16969230,816,1.321,0.757,0.866,14
66149,162.474,119.684,162.474,119.684,335.081,251.353,176.767,0.666,16867995,16867995,817,1.333,0.75,0.861,14
64687,162.232,122.26,162.232,122.26,330.606,249.125,177.847,0.651,16495185,16495185,818,1.327,0.754,0.842,14
65976,161.539,120.555,161.539,120.555,333.609,251.801,177.107,0.664,16823880,16823880,819,1.325,0.755,0.859,14
65883,162.886,121.599,162.886,121.599,333.044,251.873,177.068,0.663,16800165,16800165,820,1.322,0.756,0.858,14
64876,163.326,120.321,163.326,120.321,331.219,249.39,177.193,0.653,16543380,16543380,821,1.328,0.753,0.845,14
65798,162.814,119.192,162.814,119.192,332.695,251.812,177.031,0.662,16778490,16778490,822,1.321,0.757,0.857,14
64759,162.787,120.303,162.787,120.303,333.035,247.583,175.683,0.651,16513545,16513545,823,1.345,0.743,0.843,14
63616,162.144,121.348,162.144,121.348,328.512,246.562,175.754,0.64,16222080,16222080,824,1.332,0.751,0.828,14
65039,163.728,123.44,163.728,123.44,332.755,248.862,176.51,0.654,16584945,16584945,825,1.337,0.748,0.847,14
66846,161.078,120.618,161.078,120.618,336.815,252.694,177.262,0.672,17045730,17045730,826,1.333,0.75,0.87,14
65887,162.242,119.652,162.242,119.652,334.596,250.72,176.348,0.665,16801185,16801185,827,1.335,0.749,0.858,14
63955,163.45,122.686,163.45,122.686,328.731,247.71,177.012,0.643,16308525,16308525,828,1.327,0.754,0.833,14
65646,160.468,120.337,160.468,120.337,330.165,253.156,0.236,0.66,16739730,16739730,829,1.304,0.767,0.855,14
66631,161.637,120.111,161.637,120.111,334.108,253.922,2.962,0.67,16990905,16990905,830,1.316,0.76,0.868,14
64593,164.327,120.888,164.327,120.888,329.755,249.404,4.73,0.65,16471215,16471215,831,1.322,0.756,0.841,14
64804,160.772,120.513,160.772,120.513,331.422,248.961,2.005,0.652,16525020,16525020,832,1.331,0.751,0.844,14
64789,162.855,121.554,162.855,121.554,330.724,249.428,4.198,0.652,16521195,16521195,833,1.326,0.754,0.844,14
64796,162.187,122.428,162.187,122.428,332.124,248.404,2.634,0.652,16522980,16522980,834,1.337,0.748,0.844,14
62232,162.352,121.019,162.352,121.019,323.244,245.128,2.104,0.626,15869160,15869160,835,1.319,0.758,0.81,14
64332,164.083,120.414,164.083,120.414,330.689,247.695,176.136,0.647,16404660,16404660,836,1.335,0.749,0.838,14
64964,162.102,121.664,162.102,121.664,332.147,249.03,177.297,0.654,16565820,16565820,837,1.334,0.75,0.846,14
62830,163.472,122.394,163.472,122.394,329.402,242.857,176.167,0.632,16021650,16021650,838,1.356,0.737,0.818,14
62258,161.41,119.894,161.41,119.894,327.158,242.296,175.311,0.626,15875790,15875790,839,1.35,0.741,0.811,14
61306,162.811,121.779,162.811,121.779,324.674,240.417,175.307,0.617,15633030,15633030,840,1.35,0.74,0.798,14
66850,158.283,122.646,158.283,122.646,339.161,250.961,2.455,0.673,17046750,17046750,841,1.351,0.74,0.87,14
67505,161.34,120.905,161.34,120.905,340.009,252.787,3.024,0.679,17213775,17213775,842,1.345,0.743,0.879,14
65407,159.941,120.796,159.941,120.796,335.462,248.251,3.92,0.658,16678785,16678785,843,1.351,0.74,0.852,14
63373,161,120.782,161,120.782,330.854,243.881,5.673,0.638,16160115,16160115,844,1.357,0.737,0.825,14
67143,159.437,118.866,159.437,118.866,338.91,252.248,3.467,0.675,17121465,17121465,845,1.344,0.744,0.874,14
63202,161.536,120.641,161.536,120.641,330.167,243.729,5.079,0.636,16116510,16116510,846,1.355,0.738,0.823,14
67041,162.718,121.512,162.718,121.512,334.549,255.147,0.82,0.674,17095455,17095455,847,1.311,0.763,0.873,15
68037,159.822,121.668,159.822,121.668,337.581,256.612,179.559,0.686,17349435,17349435,848,1.316,0.76,0.886,15
69995,160.88,120.463,160.88,120.463,342.118,260.496,0.284,0.704,17848725,17848725,849,1.313,0.761,0.911,15
67666,159.146,119.531,159.146,119.531,337.826,255.028,176.666,0.681,17254830,17254830,850,1.325,0.755,0.881,15
66324,159.808,119.202,159.808,119.202,336.329,251.082,175.862,0.667,16912620,16912620,851,1.34,0.747,0.864,15
65977,159.092,119.205,159.092,119.205,334.123,251.418,176.82,0.664,16824135,16824135,852,1.329,0.752,0.859,15
64795,158.586,120.53,158.586,120.53,330.9,249.318,175.686,0.652,16522725,16522725,853,1.327,0.753,0.844,15
64367,159.153,122.217,159.153,122.217,332.137,246.749,174.112,0.648,16413585,16413585,854,1.346,0.743,0.838,15
64138,158.883,120.334,158.883,120.334,330.364,247.191,174.078,0.645,16355190,16355190,855,1.336,0.748,0.835,15
65031,160.254,120.279,160.254,120.279,334.104,247.827,173.666,0.654,16582905,16582905,856,1.348,0.742,0.847,15
66866,159.063,119.768,159.063,119.768,338.15,251.771,175.764,0.673,17050830,17050830,857,1.343,0.745,0.871,15
64664,158.779,120.939,158.779,120.939,333.247,247.062,173.362,0.651,16489320,16489320,858,1.349,0.741,0.842,15
65635,161.131,121.081,161.131,121.081,336.094,248.648,174.457,0.66,16736925,16736925,859,1.352,0.74,0.855,15
65116,161.047,120.717,161.047,120.717,334.128,248.133,174.423,0.655,16604580,16604580,860,1.347,0.743,0.848,15
65335,159.486,120.306,159.486,120.306,333.83,249.19,174.42,0.657,16660425,16660425,861,1.34,0.746,0.851,15
64979,160.711,121.344,160.711,121.344,334.399,247.411,174.298,0.654,16569645,16569645,862,1.352,0.74,0.846,15
65218,161.284,120.925,161.284,120.925,334.154,248.503,174.287,0.656,16630590,16630590,863,1.345,0.744,0.849,15
64308,161.409,120.957,161.409,120.957,332.763,246.059,174.059,0.647,16398540,16398540,864,1.352,0.739,0.837,15
65021,159.182,120.371,159.182,120.371,334.74,247.318,172.99,0.654,16580355,16580355,865,1.353,0.739,0.847,15
63188,159.219,119.959,159.219,119.959,330.773,243.228,171.942,0.636,16112940,16112940,866,1.36,0.735,0.823,15
64079,158.833,120.579,158.833,120.579,331.334,246.241,173.396,0.645,16340145,16340145,867,1.346,0.743,0.834,15
63946,159.835,121.268,159.835,121.268,332.171,245.111,173.253,0.643,16306230,16306230,868,1.355,0.738,0.833,15
64511,160.752,121.824,160.752,121.824,332.27,247.203,173.907,0.649,16450305,16450305,869,1.344,0.744,0.84,15
64412,160.131,120.938,160.131,120.938,332.366,246.752,172.621,0.648,16425060,16425060,870,1.347,0.742,0.839,15
65646,160.001,121.371,160.001,121.371,335.532,249.106,174.456,0.66,16739730,16739730,871,1.347,0.742,0.855,15
65452,160.648,119.85,160.648,119.85,333.773,249.679,175.042,0.658,16690260,16690260,872,1.337,0.748,0.852,15
64459,159.646,121.086,159.646,121.086,332.79,246.617,173.724,0.648,16437045,16437045,873,1.349,0.741,0.839,15
64447,161.069,121.887,161.069,121.887,332.407,246.856,173.729,0.648,16433985,16433985,874,1.347,0.743,0.839,15
64800,160.734,120.674,160.734,120.674,333.869,247.12,173.57,0.652,16524000,16524000,875,1.351,0.74,0.844,15
64484,160.254,119.489,160.254,119.489,332.15,247.188,174.897,0.649,16443420,16443420,876,1.344,0.744,0.84,15
64704,159.524,120.289,159.524,120.289,333.022,247.382,174.216,0.651,16499520,16499520,877,1.346,0.743,0.843,15
65011,159.3,120.407,159.3,120.407,333.746,248.017,173.617,0.654,16577805,16577805,878,1.346,0.743,0.846,15
61990,160.289,120.949,160.289,120.949,327.068,241.32,172.698,0.624,15807450,15807450,879,1.355,0.738,0.807,15
64515,158.907,121.331,158.907,121.331,333.354,246.414,172.914,0.649,16451325,16451325,880,1.353,0.739,0.84,15
62798,159.008,120.682,159.008,120.682,329.134,242.931,171.94,0.632,16013490,16013490,881,1.355,0.738,0.818,15
63693,159.984,120.533,159.984,120.533,331.251,244.819,172.827,0.641,16241715,16241715,882,1.353,0.739,0.829,15
63731,158.192,120.973,158.192,120.973,330.59,245.455,174.195,0.641,16251405,16251405,883,1.347,0.742,0.83,15
63590,159.134,121.501,159.134,121.501,330.778,244.772,172.847,0.64,16215450,16215450,884,1.351,0.74,0.828,15
63055,159.051,121.189,159.051,121.189,328.334,244.519,173.422,0.634,16079025,16079025,885,1.343,0.745,0.821,15
63596,161.989,121.975,161.989,121.975,330.125,245.28,173.246,0.639,16216980,16216980,886,1.346,0.743,0.828,15
62578,159.485,119.742,159.485,119.742,328.46,242.577,172.486,0.63,15957390,15957390,887,1.354,0.739,0.815,15
66518,160.704,120.725,160.704,120.725,337.145,251.207,174.7,0.669,16962090,16962090,888,1.342,0.745,0.866,15
65578,158.958,121.72,158.958,121.72,335.58,248.813,173.95,0.66,16722390,16722390,889,1.349,0.741,0.854,15
63681,159.885,120.932,159.885,120.932,330.58,245.269,173.229,0.641,16238655,16238655,890,1.348,0.742,0.829,15
64321,160.073,121.282,160.073,121.282,331.524,247.029,173.378,0.647,16401855,16401855,891,1.342,0.745,0.838,15
64217,161.453,120.505,161.453,120.505,332.666,245.783,172.831,0.646,16375335,16375335,892,1.353,0.739,0.836,15
66390,160.909,121.219,160.909,121.219,337.089,250.766,175.232,0.668,16929450,16929450,893,1.344,0.744,0.864,15
66780,159.83,120.009,159.83,120.009,337.919,251.619,174.928,0.674,17028900,17028900,894,1.343,0.745,0.87,15
65265,159.074,120.095,159.074,120.095,334.584,248.362,173.21,0.657,16642575,16642575,895,1.347,0.742,0.85,15
64224,159.125,119.554,159.125,119.554,332.933,245.612,173.743,0.646,16377120,16377120,896,1.356,0.738,0.836,15
65150,158.772,119.994,158.772,119.994,334.183,248.222,173.352,0.655,16613250,16613250,897,1.346,0.743,0.848,15
64405,159.247,121.577,159.247,121.577,332.856,246.362,173.122,0.648,16423275,16423275,898,1.351,0.74,0.839,15
63881,159.873,122.385,159.873,122.385,331.457,245.389,172.839,0.645,16289655,16289655,899,1.351,0.74,0.832,15
66402,160.587,121.981,160.587,121.981,337.635,250.405,174.388,0.65,16932510,16932510,900,1.348,0.742,0.865,15
63176,157.955,119.465,157.955,119.465,329.95,243.789,172.796,0.636,16109880,16109880,901,1.353,0.739,0.823,15
65205,159.546,121.311,159.546,121.311,335.047,247.791,173.453,0.645,16627275,16627275,902,1.352,0.74,0.849,15
65494,159.465,121.611,159.465,121.611,335.429,248.606,173.498,0.659,16700970,16700970,903,1.349,0.741,0.853,15
64332,159.788,121.598,159.788,121.598,331.621,246.999,174.152,0.647,16404660,16404660,904,1.343,0.745,0.838,15
63840,159.941,121.47,159.941,121.47,332.28,244.624,171.834,0.642,16279200,16279200,905,1.358,0.736,0.831,15
65576,159.712,121.252,159.712,121.252,335.595,248.793,173.693,0.658,16721880,16721880,906,1.349,0.741,0.854,15
68355,162.035,119.277,162.035,119.277,338.293,257.269,2.213,0.688,17430525,17430525,907,1.315,0.76,0.89,16
67542,160.581,121.155,160.581,121.155,337.978,254.446,2.355,0.679,17223210,17223210,908,1.328,0.753,0.879,16
